x,y
85,112
79,127
18,90
36,178
100,79
122,70
146,46
40,160
103,188
17,26
195,55
109,22
20,102
82,54
95,24
52,94
146,170
133,105
113,181
45,57
54,30
197,45
181,121
85,35
175,189
50,73
11,173
137,46
177,79
147,94
118,81
172,158
111,67
58,11
135,201
181,176
29,185
52,61
73,185
99,28
71,193
174,91
187,153
32,191
121,51
165,185
189,98
80,36
110,4
85,17
147,0
15,199
48,200
90,170
141,135
176,136
134,26
133,189
114,200
60,40
58,173
71,76
150,139
127,107
152,10
105,202
41,50
66,199
140,39
80,97
158,16
165,24
57,136
114,14
76,51
155,77
163,5
145,23
7,168
71,189
117,88
179,66
33,114
155,99
94,110
113,3
91,79
41,158
175,31
70,108
186,116
185,50
33,142
18,106
175,124
126,199
173,30
161,11
18,22
61,75
194,46
192,189
176,51
0,79
8,119
24,144
55,19
33,50
70,114
71,144
42,127
90,89
107,51
109,38
198,175
107,4
20,78
1,137
174,144
155,152
85,40
2,172
160,130
82,175
165,0
124,4
67,3
70,151
42,149
11,76
174,169
89,88
23,52
167,139
179,43
87,130
121,60
195,117
4,76
172,8
80,84
187,193
199,89
65,131
145,57
199,17
87,168
46,29
167,85
170,171
166,73
186,81
102,0
184,135
75,23
59,165
160,44
103,164
27,170
184,57
21,105
184,19
197,117
164,162
101,45
135,151
109,24
171,52
87,68
83,156
180,132
50,35
141,56
120,186
173,58
73,115
80,135
81,1
56,59
189,69
40,182
88,168
179,78
89,41
86,152
91,123
166,140
146,81
192,149
143,109
140,3
56,169
5,185
148,74
18,154
100,72
169,180
74,128
149,10
149,50
51,25
53,188
38,145
178,107
72,176
103,51
124,106
156,158
157,156
92,160
133,66
156,109
60,130
187,92
198,185
71,57
93,37
0,76
19,104
34,157
137,58
40,169
152,182
83,83
2,184
182,150
160,118
2,30
116,83
63,61
168,16
158,19
20,187
146,83
148,64
88,19
78,91
55,163
113,112
137,18
161,146
191,77
176,187
114,36
66,93
134,82
190,118
169,171
99,12
88,172
69,125
121,32
71,28
49,66
56,29
196,110
126,185
86,62
61,115
84,191
190,176
5,166
127,162
72,81
128,58
108,140
55,58
198,0
100,133
12,97
153,70
54,63
134,64
189,89
123,31
172,152
158,31
155,196
111,75
82,17
155,56
173,95
88,3
96,133
131,150
78,51
147,87
22,34
77,180
112,97
13,37
78,30
39,65
93,163
108,118
44,37
20,127
92,177
113,55
59,145
169,69
190,198
167,159
175,106
42,18
130,145
24,121
148,70
79,94
137,168
143,64
191,51
39,120
165,61
112,135
72,26
177,16
149,45
108,172
63,151
99,124
135,149
81,155
105,32
159,29
174,73
8,56
42,179
118,123
23,186
163,42
48,149
84,172
198,182
6,56
162,72
74,72
174,191
73,74
109,133
56,39
90,177
29,3
170,38
82,83
199,69
199,135
9,44
10,38
169,99
57,22
63,86
67,188
189,41
0,54
70,136
52,86
70,113
87,83
11,9
60,179
135,21
30,139
46,17
12,174
112,130
39,56
108,131
87,188
116,199
144,0
80,183
87,11
142,132
31,37
110,80
94,109
79,88
136,132
190,94
101,112
131,70
98,183
27,68
15,33
4,42
25,112
126,149
132,131
0,187
113,1
151,107
192,109
106,33
142,72
172,43
182,136
119,122
83,9
45,188
59,118
144,96
195,169
124,71
160,109
145,180
8,153
99,80
175,194
13,162
139,24
117,81
131,62
188,135
182,69
156,44
128,63
72,190
12,58
192,17
114,78
189,80
63,172
139,181
22,91
28,178
182,48
66,6
184,50
109,92
176,189
181,23
19,117
111,85
51,178
75,19
42,87
62,16
129,10
55,194
61,127
171,171
79,126
158,100
17,137
62,145
148,43
144,157
144,164
175,147
79,119
126,36
30,39
29,132
126,82
172,172
182,144
87,92
149,4
174,182
78,87
152,198
34,156
183,124
54,178
7,141
188,86
82,69
141,166
9,13
73,76
132,146
120,180
177,126
7,117
65,14
25,48
114,194
73,103
65,193
115,202
199,120
53,61
58,81
75,48
86,66
71,31
48,107
181,172
11,22
199,182
29,13
66,131
130,188
111,29
176,20
121,174
132,38
99,153
2,149
195,144
197,109
131,134
116,168
25,181
110,62
110,119
136,12
96,120
199,70
71,4
116,187
189,0
31,41
146,95
174,202
10,92
42,60
61,179
87,200
156,29
166,66
32,88
88,25
74,190
52,18
7,66
122,96
174,160
67,33
174,122
18,196
8,25
165,188
55,39
75,174
132,94
100,102
156,146
134,53
69,21
128,90
130,134
142,32
82,153
107,195
171,0
23,196
91,104
157,115
174,140
132,5
114,120
166,128
171,33
34,54
65,153
97,188
64,145
22,46
39,131
118,184
3,58
3,94
150,4
69,169
66,128
159,15
87,156
34,78
198,63
51,34
62,72
148,92
123,136
60,201
124,163
159,201
71,130
0,48
66,41
174,200
135,132
149,149
132,174
195,5
184,7
87,8
176,3
147,173
180,147
115,140
111,5
25,146
78,94
76,199
185,18
178,160
141,6
77,82
15,75
147,70
73,95
106,71
87,30
20,2
183,175
108,78
196,10
167,111
87,201
171,92
198,24
116,140
19,10
199,116
197,185
28,101
54,164
194,72
152,154
128,22
80,80
147,138
144,97
194,33
171,27
16,91
145,173
0,146
109,150
71,80
94,156
195,92
61,140
193,106
197,166
177,91
39,102
1,169
65,27
142,141
154,69
152,140
41,102
35,4
143,168
185,149
22,190
135,2
114,34
167,77
0,165
113,198
88,56
102,75
78,132
65,121
142,192
161,101
19,166
148,151
8,47
123,152
29,70
198,3
91,2
109,185
97,132
19,84
6,199
162,64
111,148
113,95
7,124
43,40
142,145
4,87
61,80
33,117
34,48
186,71
134,62
193,25
156,107
196,193
37,16
96,102
72,142
44,187
126,76
87,202
80,90
190,156
124,13
178,130
170,39
29,57
90,28
62,155
111,150
69,62
191,103
125,58
168,73
152,64
24,37
83,167
136,152
48,104
192,135
61,183
89,40
40,4
121,10
30,130
94,45
168,78
91,148
25,164
146,43
61,48
104,198
145,184
88,171
178,68
70,66
130,57
174,47
164,63
70,181
3,149
110,153
60,115
199,97
42,187
110,147
170,168
1,51
189,121
41,198
118,150
17,125
168,15
56,42
135,1
128,189
197,1
121,127
168,190
35,155
179,133
111,91
18,67
117,83
166,58
53,84
2,193
12,1
190,200
159,34
196,142
103,46
51,135
10,51
118,195
143,3
57,92
196,35
34,24
110,17
116,131
107,0
145,77
59,12
125,126
40,16
153,33
123,117
120,124
113,18
149,192
9,66
128,38
157,31
83,34
34,104
55,122
7,111
90,191
186,152
0,100
62,189
17,179
27,88
40,127
26,127
35,149
3,48
113,21
172,144
15,162
100,137
191,8
96,46
185,138
39,43
30,140
196,195
160,49
174,187
66,78
148,121
39,173
179,157
164,156
21,6
3,138
66,130
170,198
59,85
32,62
1,2
55,166
25,168
156,4
10,28
107,2
96,2
180,165
78,48
2,73
56,112
25,83
175,152
27,85
89,90
139,171
47,152
180,73
199,108
56,12
181,74
30,29
32,167
64,151
29,21
150,15
167,119
26,80
0,47
120,61
139,46
142,98
113,51
175,144
27,122
128,12
6,48
77,11
190,116
142,167
15,200
9,19
152,112
156,115
134,194
185,156
188,100
196,178
68,27
105,143
142,24
160,11
167,152
43,36
158,60
184,162
137,193
8,73
148,178
87,29
37,202
5,141
5,38
24,199
11,3
118,176
164,133
171,173
132,91
154,41
45,147
36,23
7,119
110,60
74,142
197,2
100,165
171,116
111,125
94,87
0,57
60,117
130,190
136,78
149,65
126,118
84,81
16,10
64,173
12,168
32,198
89,12
163,156
66,185
109,131
164,46
123,142
61,68
45,103
197,168
149,8
108,74
169,10
166,186
88,20
144,196
169,88
179,18
149,194
19,61
125,124
87,77
11,166
138,174
34,75
152,42
153,20
38,6
39,153
21,51
160,177
128,199
153,7
154,77
180,37
28,165
141,26
134,105
151,10
60,178
11,120
123,18
127,50
166,13
11,2
143,47
85,98
154,132
139,53
14,59
126,175
12,6
179,5
11,81
111,172
49,88
127,79
124,79
84,68
58,192
122,187
82,170
29,162
58,182
89,67
148,88
15,134
74,35
198,53
44,173
113,96
129,8
36,152
180,144
129,38
187,84
82,115
50,196
180,39
63,135
54,111
115,25
112,190
144,114
47,24
86,113
7,121
60,0
101,14
198,27
14,157
123,89
32,58
85,178
107,86
99,114
101,198
32,189
116,84
128,25
89,153
122,176
136,0
79,122
82,65
109,123
159,158
187,54
31,130
25,155
140,25
1,11
99,13
50,70
74,70
191,12
52,63
120,128
131,119
119,72
29,144
26,30
115,70
160,80
169,20
85,64
23,150
121,79
123,29
199,71
64,62
180,142
85,140
118,99
112,82
12,17
62,28
115,61
156,188
60,191
31,157
74,47
168,193
43,141
116,64
77,187
9,118
113,66
134,121
31,128
164,48
41,195
44,82
197,24
110,150
99,95
146,73
22,123
30,187
54,67
175,44
172,122
29,25
77,185
149,64
158,18
141,143
172,128
175,17
19,15
75,145
55,25
76,180
74,202
185,153
51,159
67,34
4,32
176,180
118,128
161,37
182,154
23,165
27,20
163,62
175,60
31,133
18,46
88,146
93,148
70,32
142,97
36,89
83,7
1,84
161,90
11,137
189,84
16,33
181,153
171,18
192,202
178,29
105,199
99,150
110,75
52,27
29,115
171,124
101,182
169,22
7,15
28,167
87,75
44,181
198,87
171,187
53,27
16,141
168,24
62,150
181,104
142,33
6,45
132,163
27,18
31,113
80,201
129,133
116,18
13,15
179,119
139,67
109,11
184,132
103,16
39,52
180,86
6,157
26,81
54,117
86,175
132,77
168,6
1,13
162,144
157,158
109,146
158,106
21,107
41,127
198,90
55,148
172,67
81,118
127,133
75,34
36,45
83,178
157,42
33,144
64,57
24,177
138,43
189,81
172,132
142,108
157,189
13,161
159,161
148,163
142,57
44,193
180,92
87,199
125,36
50,69
81,38
29,202
99,49
10,182
10,63
18,176
188,59
12,190
0,110
125,159
45,33
188,159
40,66
106,30
181,47
187,191
119,172
174,37
174,177
180,0
56,123
32,156
146,8
182,91
125,13
31,150
65,183
57,118
115,90
169,78
73,82
25,93
65,125
118,36
112,201
160,37
8,128
144,135
1,196
63,44
26,75
88,180
21,65
81,181
171,94
11,151
92,51
166,125
162,48
20,177
93,88
114,113
22,197
24,48
152,65
138,72
12,154
143,189
162,23
141,33
88,84
53,85
180,53
75,124
148,202
65,139
92,117
2,17
120,119
161,2
16,121
183,59
77,198
69,36
21,56
159,72
116,136
59,64
104,118
40,26
27,146
98,105
46,102
61,129
179,31
56,45
19,178
177,194
65,82
80,125
174,60
19,202
198,172
151,111
151,93
60,148
37,54
47,145
124,19
142,58
7,110
7,37
176,131
170,99
86,53
113,56
16,181
155,36
15,21
135,5
88,124
187,157
18,159
45,178
125,38
145,83
185,118
149,35
159,165
41,55
55,66
136,154
28,188
51,19
24,120
190,18
110,193
64,69
176,79
175,200
66,68
51,26
128,91
65,187
9,37
138,178
173,81
159,18
122,29
4,44
13,164
143,78
83,28
187,135
196,106
61,37
2,47
6,49
51,155
173,199
68,83
195,3
157,109
18,146
175,183
132,9
32,147
124,0
81,30
28,157
137,105
151,12
86,33
173,118
172,175
150,193
84,136
0,80
156,52
82,70
171,5
15,85
55,117
0,72
130,85
6,151
43,128
46,158
154,154
131,167
162,153
11,169
133,33
169,199
186,13
190,112
76,182
65,184
5,68
96,80
182,10
127,115
0,142
127,73
66,43
61,157
49,175
120,135
88,137
3,86
42,141
127,195
163,177
118,111
26,159
163,178
5,9
154,40
1,80
122,8
76,191
153,29
166,76
90,149
78,49
107,104
32,139
178,136
121,29
91,76
117,76
160,29
194,95
154,195
79,188
162,170
17,1
191,2
0,160
86,172
37,171
148,1
118,74
10,197
159,69
2,84
109,127
69,194
69,12
181,186
199,98
84,186
173,117
191,9
83,138
12,116
41,140
2,137
117,96
25,16
156,125
8,72
153,171
49,27
43,122
161,171
66,123
150,73
3,95
65,199
174,11
38,197
159,38
151,27
95,177
83,134
138,186
25,196
76,187
131,41
38,44
54,154
49,188
25,135
178,116
149,142
61,118
158,127
44,21
71,77
58,201
181,170
91,16
159,24
158,8
9,78
144,129
134,104
36,26
191,69
28,194
22,117
188,79
7,10
37,8
123,180
73,152
189,75
108,6
157,113
36,49
152,110
147,185
113,124
199,201
124,194
13,132
157,57
36,196
58,197
116,181
187,3
92,66
13,75
13,58
196,99
0,123
192,138
91,202
30,176
158,132
20,128
181,32
21,162
69,19
66,120
47,26
103,14
126,103
33,2
180,171
5,97
103,45
64,94
111,190
193,167
170,115
113,148
154,19
193,3
113,171
187,127
47,38
99,27
139,98
106,145
139,72
93,1
153,176
88,29
56,53
101,49
102,157
28,137
135,34
41,20
186,25
117,67
154,190
125,67
24,3
85,65
98,43
99,170
8,1
17,202
131,63
151,48
83,75
181,118
170,44
88,33
119,95
51,108
160,120
183,84
145,42
91,15
45,55
4,88
145,191
194,176
27,140
174,72
28,32
10,168
51,163
30,112
102,188
138,95
196,76
30,171
95,157
48,111
62,159
7,20
94,157
76,45
172,124
30,54
125,39
197,52
86,31
67,181
57,172
129,188
125,113
82,147
128,80
73,47
130,179
49,147
182,89
37,108
81,79
34,107
125,29
157,179
130,8
143,34
133,184
17,121
131,94
197,178
90,192
144,176
4,95
125,73
167,22
127,38
61,79
108,127
49,191
157,101
1,99
32,81
168,188
131,27
3,193
71,148
89,11
25,87
140,188
2,9
56,172
170,22
33,79
70,21
114,83
198,135
16,115
139,200
42,198
54,121
3,41
97,5
23,130
138,117
78,89
148,184
86,170
93,125
45,155
103,6
93,68
66,26
99,201
149,159
32,153
32,146
168,34
157,54
105,122
43,176
50,27
184,158
92,139
124,201
47,19
44,72
114,181
73,193
116,89
20,118
46,101
2,187
133,30
60,16
183,172
49,30
60,70
48,74
155,173
156,56
132,202
15,58
97,128
28,14
185,63
14,197
18,184
161,162
53,1
165,45
162,18
64,34
36,28
82,93
157,39
134,132
193,10
0,102
6,3
95,110
17,59
66,188
173,67
161,64
112,36
77,61
32,144
125,21
35,17
168,33
157,157
112,166
197,17
7,137
102,105
92,164
131,148
196,125
164,93
11,36
18,47
185,76
106,69
143,45
133,135
160,145
48,54
140,152
62,193
176,147
18,8
61,50
193,15
127,193
132,157
140,2
117,118
106,90
182,135
88,120
158,65
127,18
168,137
98,7
85,154
107,117
113,84
44,53
118,80
52,89
94,1
30,123
197,159
73,80
20,12
74,146
63,94
145,165
60,35
122,20
86,96
22,181
199,190
63,98
85,63
118,14
95,165
168,135
23,28
186,182
160,48
65,40
43,20
139,155
177,94
20,143
98,39
180,163
34,197
175,131
122,186
114,96
197,194
36,117
148,72
99,98
170,136
18,28
54,86
32,41
25,1
81,175
49,67
42,191
61,130
84,59
70,129
151,53
165,126
96,1
161,6
85,195
151,177
160,33
46,165
50,40
81,141
155,125
119,27
161,189
12,4
100,76
21,84
43,153
0,157
41,54
30,11
135,106
196,70
117,184
65,32
32,122
186,130
69,33
52,107
175,190
91,93
135,131
180,89
63,45
124,48
94,121
44,156
144,85
148,59
169,7
10,46
62,185
74,23
27,43
176,106
45,177
173,25
64,153
179,175
12,186
14,79
160,67
152,105
55,40
80,147
36,8
98,8
184,47
171,19
75,16
88,90
52,168
37,61
152,143
173,18
77,73
145,34
78,81
176,195
180,162
8,32
121,68
39,172
178,179
24,182
52,153
169,19
125,15
69,97
118,162
171,50
118,39
197,148
80,94
151,89
172,160
124,140
81,55
20,173
40,126
55,81
15,115
69,6
187,31
126,142
196,48
162,31
26,184
187,154
79,32
138,111
96,26
145,150
197,134
168,123
65,48
76,146
156,162
18,114
187,93
72,138
52,166
75,58
25,97
167,187
130,174
51,140
137,96
2,33
119,24
184,65
52,149
111,16
137,131
127,106
24,183
142,128
42,112
154,152
9,68
33,36
189,179
48,64
197,156
121,70
139,186
76,150
169,165
9,114
66,133
176,83
87,146
168,25
49,163
108,186
45,7
145,95
144,66
27,34
94,107
96,54
99,108
106,199
170,91
172,57
29,75
164,33
183,0
166,153
60,134
45,18
72,151
56,1
136,98
27,49
9,92
197,19
177,106
29,81
183,164
128,179
179,12
9,73
93,106
96,155
61,201
195,23
181,189
101,76
198,65
44,195
74,87
167,79
8,64
169,201
152,9
196,43
183,1
94,65
111,181
198,33
81,19
134,69
14,27
97,161
154,114
18,63
68,14
51,175
183,104
86,5
4,57
37,186
197,25
187,174
188,181
119,29
58,150
6,152
144,12
188,143
142,54
25,63
46,68
31,164
134,127
83,40
163,91
25,177
83,125
194,110
50,166
124,21
180,28
193,126
100,1
174,94
144,41
147,134
42,31
7,198
50,202
63,166
63,29
48,63
146,175
130,128
189,156
43,201
38,38
77,80
119,66
67,81
149,30
43,39
133,60
111,146
16,133
148,67
187,119
29,49
16,178
61,12
153,21
152,37
163,56
79,20
182,60
127,90
4,113
42,7
49,40
133,46
142,45
83,187
28,39
191,25
86,151
19,127
82,176
190,168
96,184
170,183
140,50
135,86
33,174
194,81
184,116
103,103
46,56
162,105
58,137
181,9
139,179
23,200
168,114
8,17
50,101
135,122
110,11
97,76
43,22
167,30
18,201
4,16
93,173
194,128
93,102
131,130
172,3
144,18
143,101
57,0
15,61
156,55
29,24
121,195
149,1
14,188
31,48
19,70
65,34
144,184
91,192
111,82
163,24
113,73
160,107
189,61
21,54
176,75
135,197
147,71
41,175
171,74
15,124
42,72
104,194
68,156
171,49
174,143
91,65
169,198
122,83
153,10
122,139
108,47
129,7
98,103
16,0
143,55
175,143
59,62
131,154
180,154
6,176
171,188
145,72
73,51
77,179
139,3
68,32
192,8
85,60
133,54
58,123
19,69
198,116
26,168
169,48
145,195
75,146
31,0
132,89
6,74
170,82
42,53
26,166
57,195
58,180
80,122
33,147
65,7
60,55
121,65
154,54
119,150
42,185
59,95
82,78
167,55
133,128
7,183
112,123
72,149
178,174
153,106
177,147
12,29
186,4
99,101
140,22
97,186
55,65
48,49
21,3
6,169
29,112
121,46
29,30
73,15
175,93
69,80
196,12
15,159
0,173
198,110
192,20
53,165
166,70
147,2
126,153
115,15
199,173
8,30
116,146
157,127
129,14
175,185
196,69
92,93
189,33
9,169
35,42
23,194
62,47
29,167
98,167
164,121
79,37
90,128
28,53
117,112
13,165
6,71
79,189
2,60
90,4
124,171
144,23
44,33
35,152
49,198
38,168
122,28
64,83
145,41
153,3
53,29
5,107
99,200
192,129
86,63
30,149
80,192
156,63
66,201
15,14
126,121
37,190
37,44
47,192
120,76
66,161
115,54
22,174
58,124
92,179
100,141
22,178
31,137
176,87
15,146
143,62
3,80
14,170
198,147
156,46
86,130
90,134
183,142
14,182
56,24
157,131
197,164
42,200
31,84
44,201
188,177
21,60
13,1
111,92
46,170
128,190
34,74
167,52
45,38
25,29
139,85
122,157
60,8
3,51
20,140
176,82
65,180
189,108
125,199
195,100
184,46
70,69
134,89
18,120
106,9
188,167
9,83
153,177
193,67
83,140
46,106
181,21
123,163
98,111
26,65
180,55
23,183
170,11
5,188
186,41
151,52
6,57
62,48
96,156
72,144
53,46
25,138
125,175
73,79
95,166
81,56
129,154
110,63
28,75
115,146
47,4
185,70
167,118
60,83
167,195
26,144
4,96
162,47
118,153
22,139
135,169
47,195
8,148
197,184
158,99
141,16
23,5
168,47
172,99
25,143
175,10
112,26
135,182
96,74
171,31
18,93
36,15
19,116
138,167
77,146
132,20
189,132
23,30
144,192
166,77
54,84
163,172
89,120
83,101
146,191
74,63
52,142
90,1
67,118
141,189
169,115
47,168
41,26
178,115
114,71
160,41
63,133
148,41
5,168
74,21
107,194
168,191
167,70
113,126
107,50
188,199
38,151
42,54
177,74
178,5
165,127
162,37
199,119
165,163
48,120
127,108
21,19
89,6
55,186
198,191
90,115
47,7
51,154
166,41
44,57
25,77
20,130
85,9
199,180
14,35
116,35
111,78
136,172
191,122
176,145
46,174
1,187
41,86
150,8
144,53
131,105
151,67
117,162
41,40
25,62
16,61
30,135
176,191
130,184
137,115
59,171
154,164
38,37
173,115
47,187
138,202
74,25
69,71
175,70
84,25
20,51
183,195
73,192
143,120
83,117
13,83
176,16
8,5
133,3
119,183
107,145
162,75
141,96
108,89
69,10
166,118
11,63
78,136
5,176
196,168
104,87
40,60
1,163
46,126
188,162
121,142
85,32
24,163
100,198
99,116
192,155
63,114
5,11
93,122
131,5
122,142
160,39
23,43
37,90
137,38
195,97
175,142
134,28
87,54
116,118
118,164
27,180
61,16
14,90
50,76
43,99
113,144
21,38
26,167
156,185
138,197
137,44
123,159
59,169
150,161
41,163
164,50
40,79
147,37
180,141
21,163
170,16
67,179
18,30
162,7
119,71
124,5
169,170
141,128
140,121
60,59
33,173
136,156
47,31
184,12
1,122
69,41
72,161
185,78
42,125
43,55
38,5
144,180
17,49
40,165
67,66
45,78
86,156
4,51
168,11
50,37
179,101
131,176
108,90
134,94
140,28
8,140
137,95
167,73
35,143
195,199
121,36
11,66
131,15
106,166
28,2
34,191
23,21
120,182
30,165
42,39
33,156
163,27
23,38
182,13
196,63
113,20
110,199
106,129
30,34
100,48
127,67
114,1
14,153
86,86
38,10
133,8
32,137
32,82
61,85
42,129
139,92
70,31
118,137
45,19
90,195
181,65
55,162
138,155
40,45
166,198
58,46
194,151
187,198
186,20
115,8
193,39
52,10
133,163
72,113
179,1
162,74
58,128
192,9
50,161
35,14
174,188
71,118
189,17
5,39
155,86
42,63
132,55
31,67
151,65
108,149
69,152
43,53
97,168
181,117
8,95
32,60
80,128
64,148
150,198
128,21
61,2
33,121
125,89
145,21
132,197
40,196
52,52
59,18
192,169
12,19
161,15
132,184
22,32
34,37
25,58
85,143
143,93
1,48
1,40
0,7
125,79
18,19
136,169
177,15
80,49
121,176
177,187
185,131
19,190
52,189
148,108
158,181
38,142
81,11
99,77
34,53
28,95
157,26
177,160
136,69
65,135
162,151
148,33
111,173
157,96
139,167
108,119
43,180
35,103
181,17
50,134
103,161
0,152
138,188
63,153
84,41
38,149
100,26
170,17
27,150
92,142
76,5
117,61
125,68
29,189
99,22
82,126
153,31
55,32
162,2
47,120
124,94
97,133
155,101
9,199
1,55
139,82
32,95
143,201
101,79
150,88
77,29
21,202
33,41
108,40
111,19
45,184
148,124
150,154
17,10
52,169
127,80
176,178
34,87
42,128
39,2
172,4
142,43
72,85
72,126
87,2
118,28
171,157
99,68
101,201
145,22
65,75
187,163
26,85
39,47
39,61
180,68
192,97
61,29
50,108
10,191
29,109
106,10
33,193
88,27
46,30
142,180
17,37
24,71
31,153
83,8
40,69
59,38
164,199
108,137
39,138
99,196
88,136
8,138
132,43
88,152
117,58
66,11
106,13
36,166
48,21
1,88
0,125
65,154
3,37
156,145
171,25
183,173
41,183
87,6
55,46
44,178
191,55
123,120
189,159
70,130
13,54
28,177
19,182
197,147
127,9
94,144
61,13
130,74
11,131
10,132
89,185
148,2
72,193
107,79
195,96
198,176
50,48
79,75
199,19
49,46
132,15
178,137
7,22
3,150
105,124
149,94
161,28
109,66
47,150
191,201
171,100
12,25
89,171
197,202
198,72
149,175
86,129
142,122
185,6
154,82
59,192
132,48
72,5
49,44
83,58
144,11
31,147
83,183
51,64
8,4
96,56
31,136
133,115
105,103
161,195
114,80
52,15
108,126
128,102
28,33
141,3
141,41
172,49
47,179
48,69
63,49
28,114
79,16
47,33
120,123
141,57
168,169
95,161
52,16
152,163
148,167
169,83
54,173
18,21
162,55
19,164
127,102
101,0
142,183
165,60
42,84
115,175
26,38
131,1
31,90
0,73
139,120
57,131
165,4
83,72
122,21
195,192
123,129
190,33
150,143
125,105
136,168
113,88
175,68
155,128
156,70
69,170
137,89
31,119
138,149
136,129
67,80
66,67
198,34
55,64
101,199
37,165
78,35
51,105
120,2
4,137
140,68
64,171
154,42
87,10
184,79
53,31
189,10
185,68
97,83
141,192
12,173
106,177
21,82
119,10
133,21
104,101
86,154
194,200
196,95
54,191
167,148
23,116
100,180
43,34
17,11
18,198
172,10
99,158
32,35
134,77
7,31
14,146
84,130
187,133
152,40
17,88
151,197
106,36
149,183
103,119
183,108
139,145
98,131
8,150
85,184
5,30
125,31
44,26
27,10
11,175
191,150
19,138
83,201
81,172
143,26
45,13
188,150
87,94
137,45
10,89
148,137
171,87
171,180
194,12
187,85
65,63
43,147
88,173
72,6
4,41
168,186
99,96
25,47
19,172
195,38
13,30
103,41
60,78
113,75
173,66
50,109
42,147
53,191
190,163
153,112
72,114
58,40
71,131
